timestamp,segment_id,pressure,flow_rate,temperature,valve_status,pump_state,pump_speed,compressor_state,energy_consumption,alarm_triggered,event_type,target,scenario_context,leak_severity
2026-01-01 06:44:00,3,49.457,2.156,30.819,1,1,1108.057,1,117.928,0,warning,1,leak_progression,0.3
2026-01-01 06:45:00,1,72.592,3.802,23.844,1,1,1415.015,1,142.992,0,normal,0,nominal,0.0
2026-01-01 06:45:00,2,66.624,3.006,26.018,1,1,1239.514,1,127.175,0,normal,0,nominal,0.0
2026-01-01 06:45:00,3,52.276,2.19,30.875,1,1,1125.891,1,119.023,0,warning,1,leak_progression,0.3
2026-01-01 06:46:00,1,72.878,3.642,23.977,1,1,1413.829,1,141.114,0,normal,0,nominal,0.0
2026-01-01 06:46:00,2,67.476,3.02,26.192,1,1,1240.16,1,127.359,0,normal,0,nominal,0.0
2026-01-01 06:46:00,3,50.737,2.154,30.704,1,1,1126.226,1,118.588,0,warning,1,leak_progression,0.3
2026-01-01 06:47:00,1,72.245,3.489,23.709,1,1,1423.57,1,139.714,0,normal,0,nominal,0.0
2026-01-01 06:47:00,2,66.071,2.859,26.225,1,1,1260.768,1,126.283,0,normal,0,nominal,0.0
2026-01-01 06:47:00,3,50.855,1.93,30.881,1,1,1113.707,1,115.338,0,warning,1,leak_progression,0.3
2026-01-01 06:48:00,1,73.621,3.464,23.795,1,1,1424.178,1,139.46,0,normal,0,nominal,0.0
2026-01-01 06:48:00,2,67.036,2.583,26.27,1,1,1256.508,1,122.946,0,normal,0,nominal,0.0
2026-01-01 06:48:00,3,51.718,2.158,30.419,1,1,1123.062,1,118.521,0,warning,1,leak_progression,0.3
2026-01-01 06:49:00,1,74.674,3.347,23.504,1,1,1434.122,1,138.485,0,normal,0,nominal,0.0
2026-01-01 06:49:00,2,68.38,3.249,25.992,1,1,1252.545,1,130.463,0,normal,0,nominal,0.0
2026-01-01 06:49:00,3,51.95,1.942,30.343,1,1,1115.048,1,115.537,0,warning,1,leak_progression,0.3
2026-01-01 06:50:00,1,74.204,3.419,23.327,1,1,1435.675,1,139.377,0,normal,0,nominal,0.0
2026-01-01 06:50:00,2,67.738,3.616,26.065,1,1,1242.518,1,134.305,0,normal,0,nominal,0.0
2026-01-01 06:50:00,3,51.089,2.003,30.174,1,1,1105.684,1,115.938,0,warning,1,leak_progression,0.3
2026-01-01 06:51:00,1,75.029,3.932,23.766,1,1,1427.369,1,144.96,0,normal,0,nominal,0.0
2026-01-01 06:51:00,2,67.101,2.836,26.08,1,1,1253.662,1,125.753,0,normal,0,nominal,0.0
2026-01-01 06:51:00,3,51.897,2.028,30.179,1,1,1118.999,1,116.748,0,warning,1,leak_progression,0.3
2026-01-01 06:52:00,1,74.263,3.536,23.522,1,1,1419.975,1,140.121,0,normal,0,nominal,0.0
2026-01-01 06:52:00,2,62.53,2.699,26.39,1,1,1273.053,1,124.91,0,normal,0,nominal,0.0
2026-01-01 06:52:00,3,52.418,2.025,30.205,1,1,1103.896,1,116.14,0,warning,1,leak_progression,0.3
2026-01-01 06:53:00,1,72.257,3.152,23.416,1,1,1427.209,1,135.982,0,normal,0,nominal,0.0
2026-01-01 06:53:00,2,64.87,2.655,26.505,1,1,1250.511,1,123.548,0,normal,0,nominal,0.0
2026-01-01 06:53:00,3,53.19,1.892,30.212,1,1,1104.611,1,114.523,0,warning,1,leak_progression,0.3
2026-01-01 06:54:00,1,71.938,3.45,23.181,1,1,1423.56,1,139.27,0,normal,0,nominal,0.0
2026-01-01 06:54:00,2,65.75,2.976,26.596,1,1,1268.85,1,127.945,0,normal,0,nominal,0.0
2026-01-01 06:54:00,3,54.392,1.881,30.418,1,1,1119.356,1,114.944,0,warning,1,leak_progression,0.3
2026-01-01 06:55:00,1,72.76,3.21,23.837,1,1,1424.724,1,136.553,0,normal,0,nominal,0.0
2026-01-01 06:55:00,2,66.687,3.423,26.621,1,1,1282.053,1,133.58,0,normal,0,nominal,0.0
2026-01-01 06:55:00,3,52.621,1.871,30.188,1,1,1116.81,1,114.723,0,warning,1,leak_progression,0.3
2026-01-01 06:56:00,1,73.431,3.025,23.759,1,1,1421.726,1,134.318,0,normal,0,nominal,0.0
2026-01-01 06:56:00,2,66.853,2.978,26.289,1,1,1258.192,1,127.553,0,normal,0,nominal,0.0
2026-01-01 06:56:00,3,52.031,1.971,30.332,1,1,1122.077,1,116.158,0,warning,1,leak_progression,0.3
2026-01-01 06:57:00,1,73.065,3.242,24.152,1,1,1436.798,1,137.386,0,normal,0,nominal,0.0
2026-01-01 06:57:00,2,65.599,3.025,26.407,1,1,1259.53,1,128.15,0,normal,0,nominal,0.0
2026-01-01 06:57:00,3,51.216,2.107,30.808,1,1,1132.769,1,118.257,0,warning,1,leak_progression,0.3
2026-01-01 06:58:00,1,73.323,3.454,24.572,1,1,1448.411,1,140.258,0,normal,0,nominal,0.0
2026-01-01 06:58:00,2,66.054,2.87,26.185,1,1,1238.932,1,125.582,0,normal,0,nominal,0.0
2026-01-01 06:58:00,3,51.972,1.98,30.59,1,1,1112.82,1,115.93,0,warning,1,leak_progression,0.3
2026-01-01 06:59:00,1,73.029,3.774,24.441,1,1,1435.82,1,143.467,0,normal,0,nominal,0.0
2026-01-01 06:59:00,2,66.167,2.69,26.389,1,1,1238.469,1,123.499,0,normal,0,nominal,0.0
2026-01-01 06:59:00,3,52.24,2.196,30.171,1,1,1091.247,1,117.781,0,warning,1,leak_progression,0.3
2026-01-01 07:00:00,1,73.094,3.386,24.176,1,1,1451.702,1,139.599,0,normal,0,nominal,0.0
2026-01-01 07:00:00,2,65.486,3.111,26.243,1,1,1249.024,1,128.74,0,normal,0,nominal,0.0
2026-01-01 07:00:00,3,52.423,2.377,30.081,1,1,1104.485,1,120.527,0,warning,1,leak_progression,0.3
2026-01-01 07:01:00,1,73.579,3.582,23.953,1,1,1455.914,1,142.013,0,normal,0,nominal,0.0
2026-01-01 07:01:00,2,65.468,2.901,26.143,1,1,1266.156,1,126.976,0,normal,0,nominal,0.0
2026-01-01 07:01:00,3,52.619,2.111,30.414,1,1,1123.341,1,117.942,0,warning,1,leak_progression,0.3
2026-01-01 07:02:00,1,73.86,3.518,23.901,1,1,1439.512,1,140.659,0,normal,0,nominal,0.0
2026-01-01 07:02:00,2,65.291,2.517,26.325,1,1,1274.277,1,122.863,0,normal,0,nominal,0.0
2026-01-01 07:02:00,3,53.662,2.07,30.669,1,1,1126.875,1,117.578,0,warning,1,leak_progression,0.3
2026-01-01 07:03:00,1,74.92,3.179,24.331,1,1,1460.57,1,137.558,0,normal,0,nominal,0.0
2026-01-01 07:03:00,2,64.503,2.207,26.104,1,1,1234.031,1,117.774,0,normal,0,nominal,0.0
2026-01-01 07:03:00,3,51.04,2.313,30.615,1,1,1109.035,1,119.903,0,warning,1,leak_progression,0.3
2026-01-01 07:04:00,1,73.909,3.447,24.294,1,1,1437.343,1,139.755,0,normal,0,nominal,0.0
2026-01-01 07:04:00,2,65.684,2.305,26.766,1,1,1257.498,1,119.795,0,normal,0,nominal,0.0
2026-01-01 07:04:00,3,52.195,1.99,30.563,1,1,1098.453,1,115.497,0,warning,1,leak_progression,0.3
2026-01-01 07:05:00,1,73.934,3.398,24.02,1,1,1425.444,1,138.739,0,normal,0,nominal,0.0
2026-01-01 07:05:00,2,66.503,2.55,26.55,1,1,1258.999,1,122.666,0,normal,0,nominal,0.0
2026-01-01 07:05:00,3,52.764,1.877,30.692,1,1,1109.059,1,114.505,0,warning,1,leak_progression,0.3
2026-01-01 07:06:00,1,73.798,3.443,23.797,1,1,1428.342,1,139.369,0,normal,0,nominal,0.0
2026-01-01 07:06:00,2,68.409,3.055,26.943,1,1,1257.774,1,128.433,0,normal,0,nominal,0.0
2026-01-01 07:06:00,3,51.755,2.099,30.511,1,1,1123.606,1,117.813,0,warning,1,leak_progression,0.3
2026-01-01 07:07:00,1,73.363,3.602,24.206,1,1,1420.132,1,140.885,0,normal,0,nominal,0.0
2026-01-01 07:07:00,2,68.36,3.008,26.759,1,1,1249.23,1,127.568,0,normal,0,nominal,0.0
2026-01-01 07:07:00,3,49.63,1.993,30.968,1,1,1117.245,1,116.248,0,warning,1,leak_progression,0.3
2026-01-01 07:08:00,1,72.878,3.788,23.612,1,1,1416.737,1,142.898,0,normal,0,nominal,0.0
2026-01-01 07:08:00,2,68.104,2.755,26.923,1,1,1244.137,1,124.456,0,normal,0,nominal,0.0
2026-01-01 07:08:00,3,49.237,2.13,31.195,1,1,1116.925,1,117.943,0,warning,1,leak_progression,0.3
2026-01-01 07:09:00,1,74.342,3.638,24.023,1,1,1425.585,1,141.509,0,normal,0,nominal,0.0
2026-01-01 07:09:00,2,68.27,2.461,26.746,1,1,1250.356,1,121.315,0,normal,0,nominal,0.0
2026-01-01 07:09:00,3,50.926,1.976,30.958,1,1,1102.479,1,115.483,0,warning,1,leak_progression,0.3
2026-01-01 07:10:00,1,74.31,3.768,23.672,1,1,1405.116,1,142.231,0,normal,0,nominal,0.0
2026-01-01 07:10:00,2,67.809,2.611,26.407,1,1,1257.736,1,123.326,0,normal,0,nominal,0.0
2026-01-01 07:10:00,3,51.641,1.685,31.022,1,1,1098.14,1,111.707,0,warning,1,leak_progression,0.3
2026-01-01 07:11:00,1,74.166,3.632,23.813,1,1,1427.0,1,141.498,0,normal,0,nominal,0.0
2026-01-01 07:11:00,2,67.457,2.567,26.157,1,1,1259.077,1,122.866,0,normal,0,nominal,0.0
2026-01-01 07:11:00,3,51.431,1.857,30.821,1,1,1126.953,1,114.931,0,warning,1,leak_progression,0.3
2026-01-01 07:12:00,1,74.738,3.628,23.898,1,1,1436.943,1,141.825,0,normal,0,nominal,0.0
2026-01-01 07:12:00,2,66.899,2.977,26.357,1,1,1282.221,1,128.459,0,normal,0,nominal,0.0
2026-01-01 07:12:00,3,50.479,1.779,30.475,1,1,1112.771,1,113.428,0,warning,1,leak_progression,0.3
2026-01-01 07:13:00,1,75.173,3.422,23.83,1,1,1450.683,1,139.979,0,normal,0,nominal,0.0
2026-01-01 07:13:00,2,67.521,2.616,26.411,1,1,1285.457,1,124.437,0,normal,0,nominal,0.0
2026-01-01 07:13:00,3,50.528,1.937,30.402,1,1,1117.299,1,115.56,0,warning,1,leak_progression,0.3
2026-01-01 07:14:00,1,75.06,3.694,23.589,1,1,1439.946,1,142.698,0,normal,0,nominal,0.0
2026-01-01 07:14:00,2,66.611,2.425,26.702,1,1,1260.932,1,121.299,0,normal,0,nominal,0.0
2026-01-01 07:14:00,3,48.928,2.336,30.072,1,1,1107.811,1,120.14,0,warning,1,leak_progression,0.3
2026-01-01 07:15:00,1,76.225,3.59,23.542,1,1,1436.51,1,141.372,0,normal,0,nominal,0.0
2026-01-01 07:15:00,2,66.805,2.497,26.776,1,1,1238.002,1,121.258,0,normal,0,nominal,0.0
2026-01-01 07:15:00,3,50.137,2.148,30.055,1,1,1100.551,1,117.537,0,warning,1,leak_progression,0.3
2026-01-01 07:16:00,1,76.0,3.477,23.673,1,1,1423.493,1,139.579,0,normal,0,nominal,0.0
2026-01-01 07:16:00,2,66.158,3.062,26.556,1,1,1253.641,1,128.347,0,normal,0,nominal,0.0
2026-01-01 07:16:00,3,48.144,1.887,30.151,1,1,1117.406,1,114.948,0,warning,1,leak_progression,0.3
2026-01-01 07:17:00,1,75.04,3.952,23.81,1,1,1439.379,1,145.649,0,normal,0,nominal,0.0
2026-01-01 07:17:00,2,66.654,2.894,26.668,1,1,1272.259,1,127.131,0,normal,0,nominal,0.0
2026-01-01 07:17:00,3,49.672,1.998,30.325,1,1,1117.884,1,116.334,0,warning,1,leak_progression,0.3
2026-01-01 07:18:00,1,74.914,4.191,24.075,1,1,1438.707,1,148.372,0,normal,0,nominal,0.0
2026-01-01 07:18:00,2,66.501,3.254,26.445,1,1,1250.105,1,130.424,0,normal,0,nominal,0.0
2026-01-01 07:18:00,3,49.93,2.0,30.266,1,1,1104.741,1,115.86,0,warning,1,leak_progression,0.3
2026-01-01 07:19:00,1,74.001,3.722,24.2,1,1,1421.267,1,142.307,0,normal,0,nominal,0.0
2026-01-01 07:19:00,2,67.381,3.473,26.314,1,1,1247.155,1,132.83,0,normal,0,nominal,0.0
2026-01-01 07:19:00,3,51.318,1.974,30.038,1,1,1106.817,1,115.62,0,warning,1,leak_progression,0.3
2026-01-01 07:20:00,1,72.832,3.452,24.387,1,1,1423.44,1,139.291,0,normal,0,nominal,0.0
2026-01-01 07:20:00,2,69.17,3.696,26.275,1,1,1242.913,1,135.229,0,normal,0,nominal,0.0
2026-01-01 07:20:00,3,51.758,1.849,30.147,1,1,1103.176,1,113.94,0,warning,1,leak_progression,0.3
2026-01-01 07:21:00,1,74.232,3.338,24.348,1,1,1419.835,1,137.838,0,normal,0,nominal,0.0
2026-01-01 07:21:00,2,68.216,3.807,26.437,1,1,1242.933,1,136.512,0,normal,0,nominal,0.0
2026-01-01 07:21:00,3,50.634,2.186,30.528,1,1,1122.316,1,118.836,0,warning,1,leak_progression,0.3
2026-01-01 07:22:00,1,74.897,3.639,24.318,1,1,1412.634,1,141.034,0,normal,0,nominal,0.0
2026-01-01 07:22:00,2,67.209,3.411,26.258,1,1,1249.511,1,132.21,0,normal,0,nominal,0.0
2026-01-01 07:22:00,3,50.07,2.176,30.723,1,1,1124.893,1,118.808,0,warning,1,leak_progression,0.3
2026-01-01 07:23:00,1,74.797,3.573,23.896,1,1,1427.022,1,140.82,0,normal,0,nominal,0.0
2026-01-01 07:23:00,2,66.142,3.562,26.508,1,1,1257.359,1,134.24,0,normal,0,nominal,0.0
2026-01-01 07:23:00,3,52.228,2.094,30.547,1,1,1132.624,1,118.084,0,warning,1,leak_progression,0.3
2026-01-01 07:24:00,1,75.21,3.634,23.563,1,1,1415.916,1,141.091,0,normal,0,nominal,0.0
2026-01-01 07:24:00,2,65.648,2.79,26.648,1,1,1234.88,1,124.51,0,normal,0,nominal,0.0
2026-01-01 07:24:00,3,52.915,2.165,30.309,1,1,1123.461,1,118.616,0,warning,1,leak_progression,0.3
2026-01-01 07:25:00,1,78.053,3.629,23.86,1,1,1409.368,1,140.793,0,normal,0,nominal,0.0
2026-01-01 07:25:00,2,65.508,2.86,26.385,1,1,1271.552,1,126.707,0,normal,0,nominal,0.0
2026-01-01 07:25:00,3,51.857,2.576,30.307,1,1,1137.848,1,124.264,0,warning,1,leak_progression,0.3
2026-01-01 07:26:00,1,75.804,3.699,24.051,1,1,1406.562,1,141.485,0,normal,0,nominal,0.0
2026-01-01 07:26:00,2,66.133,2.851,26.705,1,1,1265.419,1,126.372,0,normal,0,nominal,0.0
2026-01-01 07:26:00,3,51.003,2.333,30.286,1,1,1131.63,1,121.017,0,warning,1,leak_progression,0.3
2026-01-01 07:27:00,1,75.451,3.968,23.845,1,1,1409.36,1,144.689,0,normal,0,nominal,0.0
2026-01-01 07:27:00,2,65.612,3.005,26.664,1,1,1264.478,1,128.105,0,normal,0,nominal,0.0
2026-01-01 07:27:00,3,51.942,2.305,30.719,1,1,1121.954,1,120.304,0,warning,1,leak_progression,0.3
2026-01-01 07:28:00,1,73.622,3.694,23.849,1,1,1412.535,1,141.661,0,normal,0,nominal,0.0
2026-01-01 07:28:00,2,67.294,3.403,26.384,1,1,1258.872,1,132.469,0,normal,0,nominal,0.0
2026-01-01 07:28:00,3,51.887,2.444,30.452,1,1,1130.21,1,122.333,0,warning,1,leak_progression,0.3
2026-01-01 07:29:00,1,73.749,3.675,23.7,1,1,1406.63,1,141.213,0,normal,0,nominal,0.0
2026-01-01 07:29:00,2,68.065,3.18,26.492,1,1,1264.859,1,130.139,0,normal,0,nominal,0.0
2026-01-01 07:29:00,3,52.143,2.067,30.502,1,1,1125.981,1,117.501,0,warning,1,leak_progression,0.3
2026-01-01 07:30:00,1,74.352,3.334,23.838,1,1,1429.858,1,138.171,0,normal,0,nominal,0.0
2026-01-01 07:30:00,2,67.824,3.184,26.6,1,1,1268.907,1,130.339,0,normal,0,nominal,0.0
2026-01-01 07:30:00,3,51.922,2.159,30.878,1,1,1099.054,1,117.625,0,warning,1,leak_progression,0.3
2026-01-01 07:31:00,1,74.057,3.257,24.165,1,1,1423.99,1,137.063,0,normal,0,nominal,0.0
2026-01-01 07:31:00,2,66.358,3.443,26.705,1,1,1284.337,1,133.901,0,normal,0,nominal,0.0
2026-01-01 07:31:00,3,51.517,2.068,30.765,1,1,1129.24,1,117.635,0,warning,1,leak_progression,0.3
2026-01-01 07:32:00,1,78.024,3.751,23.935,1,1,1433.607,1,143.111,0,normal,0,nominal,0.0
2026-01-01 07:32:00,2,65.625,3.408,26.531,1,1,1254.347,1,132.359,0,normal,0,nominal,0.0
2026-01-01 07:32:00,3,51.398,1.953,30.685,1,1,1126.287,1,116.096,0,warning,1,leak_progression,0.3
2026-01-01 07:33:00,1,76.187,3.422,23.942,1,1,1433.348,1,139.324,0,normal,0,nominal,0.0
2026-01-01 07:33:00,2,66.095,3.255,26.445,1,1,1241.927,1,130.121,0,normal,0,nominal,0.0
2026-01-01 07:33:00,3,52.073,1.776,30.317,1,1,1095.529,1,112.739,0,warning,1,leak_progression,0.3
2026-01-01 07:34:00,1,75.21,3.914,23.865,1,1,1427.596,1,144.756,0,normal,0,nominal,0.0
2026-01-01 07:34:00,2,66.672,3.154,26.397,1,1,1265.253,1,129.854,0,normal,0,nominal,0.0
2026-01-01 07:34:00,3,52.265,1.887,30.11,1,1,1106.451,1,114.529,0,warning,1,leak_progression,0.3
2026-01-01 07:35:00,1,76.377,4.123,23.942,1,1,1433.054,1,147.372,0,normal,0,nominal,0.0
2026-01-01 07:35:00,2,67.063,2.787,26.643,1,1,1237.601,1,124.58,0,normal,0,nominal,0.0
2026-01-01 07:35:00,3,51.889,2.215,30.584,1,1,1137.262,1,119.762,0,warning,1,leak_progression,0.3
2026-01-01 07:36:00,1,75.596,3.91,23.898,1,1,1435.933,1,145.035,0,normal,0,nominal,0.0
2026-01-01 07:36:00,2,67.624,2.409,26.661,1,1,1245.771,1,120.54,0,normal,0,nominal,0.0
2026-01-01 07:36:00,3,52.223,2.202,30.915,1,1,1132.134,1,119.413,0,warning,1,leak_progression,0.3
2026-01-01 07:37:00,1,74.67,4.186,24.262,1,1,1417.18,1,147.493,0,normal,0,nominal,0.0
2026-01-01 07:37:00,2,68.003,2.475,26.764,1,1,1249.444,1,121.437,0,normal,0,nominal,0.0
2026-01-01 07:37:00,3,53.356,2.09,30.653,1,1,1128.588,1,117.887,0,warning,1,leak_progression,0.3
2026-01-01 07:38:00,1,75.182,4.049,24.221,1,1,1418.813,1,145.974,0,normal,0,nominal,0.0
2026-01-01 07:38:00,2,67.962,2.201,26.366,1,1,1249.087,1,118.282,0,normal,0,nominal,0.0
2026-01-01 07:38:00,3,51.874,2.207,31.012,1,1,1131.91,1,119.466,0,warning,1,leak_progression,0.3
2026-01-01 07:39:00,1,75.128,3.847,24.237,1,1,1429.25,1,144.057,0,normal,0,nominal,0.0
2026-01-01 07:39:00,2,68.087,2.613,25.843,1,1,1235.996,1,122.519,0,normal,0,nominal,0.0
2026-01-01 07:39:00,3,51.932,2.212,31.075,1,1,1112.483,1,118.78,0,warning,1,leak_progression,0.3
2026-01-01 07:40:00,1,75.919,3.893,24.002,1,1,1422.034,1,144.31,0,normal,0,nominal,0.0
2026-01-01 07:40:00,2,66.299,2.453,26.208,1,1,1242.343,1,120.916,0,normal,0,nominal,0.0
2026-01-01 07:40:00,3,53.199,2.129,30.863,1,1,1096.155,1,117.134,0,warning,1,leak_progression,0.3
2026-01-01 07:41:00,1,74.972,3.879,23.85,1,1,1420.914,1,144.101,0,normal,0,nominal,0.0
2026-01-01 07:41:00,2,66.639,3.09,26.428,1,1,1242.167,1,128.237,0,normal,0,nominal,0.0
2026-01-01 07:41:00,3,50.422,2.129,30.654,1,1,1098.086,1,117.207,0,warning,1,leak_progression,0.3
2026-01-01 07:42:00,1,75.013,4.314,24.215,1,1,1421.508,1,149.124,0,normal,0,nominal,0.0
2026-01-01 07:42:00,2,65.582,2.555,26.63,1,1,1246.347,1,122.243,0,normal,0,nominal,0.0
2026-01-01 07:42:00,3,52.515,2.23,30.776,1,1,1104.582,1,118.708,0,warning,1,leak_progression,0.3
2026-01-01 07:43:00,1,75.893,4.137,23.823,1,1,1440.13,1,147.803,0,normal,0,nominal,0.0
2026-01-01 07:43:00,2,66.48,2.56,26.603,1,1,1259.508,1,122.797,0,normal,0,nominal,0.0
2026-01-01 07:43:00,3,54.701,2.25,30.907,1,1,1106.779,1,119.036,0,warning,1,leak_progression,0.3
2026-01-01 07:44:00,1,75.686,3.78,23.825,1,1,1434.446,1,143.48,0,normal,0,nominal,0.0
2026-01-01 07:44:00,2,66.295,2.746,26.338,1,1,1264.925,1,125.142,0,normal,0,nominal,0.0
2026-01-01 07:44:00,3,53.298,1.942,30.789,1,1,1097.718,1,114.885,0,warning,1,leak_progression,0.3
2026-01-01 07:45:00,1,75.512,3.572,23.588,1,1,1433.624,1,141.055,0,normal,0,nominal,0.0
2026-01-01 07:45:00,2,67.24,2.267,26.304,1,1,1282.532,1,120.304,0,normal,0,nominal,0.0
2026-01-01 07:45:00,3,50.85,2.127,30.675,1,1,1104.195,1,117.413,0,warning,1,leak_progression,0.3
2026-01-01 07:46:00,1,71.819,3.315,23.759,1,1,1438.553,1,138.285,0,normal,0,nominal,0.0
2026-01-01 07:46:00,2,67.304,2.678,26.03,1,1,1265.991,1,124.399,0,normal,0,nominal,0.0
2026-01-01 07:46:00,3,50.218,1.668,30.974,1,1,1117.933,1,112.246,0,warning,1,leak_progression,0.3
2026-01-01 07:47:00,1,73.43,3.711,23.686,1,1,1433.085,1,142.632,0,normal,0,nominal,0.0
2026-01-01 07:47:00,2,67.375,2.654,26.569,1,1,1275.96,1,124.51,0,normal,0,nominal,0.0
2026-01-01 07:47:00,3,51.212,2.316,31.041,1,1,1123.412,1,120.485,0,warning,1,leak_progression,0.3
2026-01-01 07:48:00,1,73.313,3.835,24.056,1,1,1419.437,1,143.541,0,normal,0,nominal,0.0
2026-01-01 07:48:00,2,67.388,2.109,26.18,1,1,1269.501,1,117.994,0,normal,0,nominal,0.0
2026-01-01 07:48:00,3,51.211,2.193,30.687,1,1,1120.135,1,118.84,0,warning,1,leak_progression,0.3
2026-01-01 07:49:00,1,74.406,4.149,23.621,1,1,1412.464,1,146.888,0,normal,0,nominal,0.0
2026-01-01 07:49:00,2,66.496,2.35,26.286,1,1,1256.073,1,120.252,0,normal,0,nominal,0.0
2026-01-01 07:49:00,3,52.191,2.065,30.543,1,1,1097.961,1,116.418,0,warning,1,leak_progression,0.3
2026-01-01 07:50:00,1,74.378,4.073,23.996,1,1,1432.493,1,146.776,0,normal,0,nominal,0.0
2026-01-01 07:50:00,2,65.988,3.088,26.327,1,1,1248.334,1,128.448,0,normal,0,nominal,0.0
2026-01-01 07:50:00,3,52.322,1.925,30.606,1,1,1098.602,1,114.705,0,warning,1,leak_progression,0.3
2026-01-01 07:51:00,1,74.143,3.771,24.046,1,1,1427.78,1,143.122,0,normal,0,nominal,0.0
2026-01-01 07:51:00,2,67.016,2.583,26.388,1,1,1235.317,1,122.15,0,normal,0,nominal,0.0
2026-01-01 07:51:00,3,51.798,2.108,30.567,1,1,1085.874,1,116.49,0,warning,1,leak_progression,0.3
2026-01-01 07:52:00,1,74.687,3.627,24.384,1,1,1454.319,1,142.47,0,normal,0,nominal,0.0
2026-01-01 07:52:00,2,66.465,3.106,26.363,1,1,1243.884,1,128.483,0,normal,0,nominal,0.0
2026-01-01 07:52:00,3,50.417,2.403,30.479,1,1,1096.884,1,120.554,0,warning,1,leak_progression,0.3
2026-01-01 07:53:00,1,72.836,3.757,24.134,1,1,1467.73,1,144.48,0,normal,0,nominal,0.0
2026-01-01 07:53:00,2,66.072,2.74,26.275,1,1,1246.058,1,124.363,0,normal,0,nominal,0.0
2026-01-01 07:53:00,3,50.705,2.208,30.599,1,1,1097.326,1,118.166,0,warning,1,leak_progression,0.3
2026-01-01 07:54:00,1,72.451,3.74,24.21,1,1,1446.924,1,143.498,0,normal,0,nominal,0.0
2026-01-01 07:54:00,2,66.053,2.702,26.133,1,1,1247.148,1,123.964,0,normal,0,nominal,0.0
2026-01-01 07:54:00,3,50.685,2.248,30.64,1,1,1111.17,1,119.176,0,warning,1,leak_progression,0.3
2026-01-01 07:55:00,1,73.684,3.696,24.082,1,1,1434.737,1,142.519,0,normal,0,nominal,0.0
2026-01-01 07:55:00,2,65.788,2.628,26.111,1,1,1245.545,1,123.055,0,normal,0,nominal,0.0
2026-01-01 07:55:00,3,50.189,1.992,30.753,1,1,1107.884,1,115.88,0,warning,1,leak_progression,0.3
2026-01-01 07:56:00,1,73.5,3.386,24.269,1,1,1413.186,1,138.14,0,normal,0,nominal,0.0
2026-01-01 07:56:00,2,67.423,2.707,26.357,1,1,1238.815,1,123.707,0,normal,0,nominal,0.0
2026-01-01 07:56:00,3,54.47,2.221,30.835,1,1,1114.071,1,118.961,0,warning,1,leak_progression,0.3
2026-01-01 07:57:00,1,73.018,3.297,24.587,1,1,1409.056,1,136.962,0,normal,0,nominal,0.0
2026-01-01 07:57:00,2,67.373,3.132,26.137,1,1,1251.711,1,129.082,0,normal,0,nominal,0.0
2026-01-01 07:57:00,3,54.224,1.996,30.709,1,1,1120.742,1,116.427,0,warning,1,leak_progression,0.3
2026-01-01 07:58:00,1,72.996,3.68,24.392,1,1,1443.153,1,142.66,0,normal,0,nominal,0.0
2026-01-01 07:58:00,2,66.689,3.37,25.922,1,1,1266.667,1,132.392,0,normal,0,nominal,0.0
2026-01-01 07:58:00,3,57.293,1.811,31.071,1,1,1136.078,1,114.709,0,warning,1,leak_progression,0.3
2026-01-01 07:59:00,1,73.173,3.774,24.229,1,1,1409.228,1,142.457,0,normal,0,nominal,0.0
2026-01-01 07:59:00,2,67.531,3.292,25.883,1,1,1254.187,1,131.022,0,normal,0,nominal,0.0
2026-01-01 07:59:00,3,56.253,2.058,30.893,1,1,1127.212,1,117.441,0,warning,1,leak_progression,0.3
2026-01-01 06:00:00,1,74.257,3.698,23.979,1,1,1409.869,1,141.6,0,normal,0,nominal,0.0
2026-01-01 06:00:00,2,67.511,2.781,26.013,1,1,1215.633,1,123.677,0,normal,0,nominal,0.0
2026-01-01 06:00:00,3,59.724,2.032,28.823,1,1,1107.406,1,110.948,0,normal,0,nominal,0.0
2026-01-01 06:01:00,1,73.623,3.706,24.127,1,1,1416.111,1,141.936,0,normal,0,nominal,0.0
2026-01-01 06:01:00,2,67.207,3.099,25.75,1,1,1257.467,1,128.924,0,normal,0,nominal,0.0
2026-01-01 06:01:00,3,60.886,2.208,29.039,1,1,1101.082,1,112.737,0,normal,0,nominal,0.0
2026-01-01 06:02:00,1,73.478,3.835,23.858,1,1,1424.682,1,143.744,0,normal,0,nominal,0.0
2026-01-01 06:02:00,2,67.053,2.72,25.767,1,1,1256.279,1,124.518,0,normal,0,nominal,0.0
2026-01-01 06:02:00,3,60.68,2.357,28.867,1,1,1112.844,1,114.896,0,normal,0,nominal,0.0
2026-01-01 06:03:00,1,73.546,4.104,24.005,1,1,1429.647,1,147.024,0,normal,0,nominal,0.0
2026-01-01 06:03:00,2,67.484,2.863,26.364,1,1,1255.226,1,126.129,0,normal,0,nominal,0.0
2026-01-01 06:03:00,3,61.814,2.439,28.915,1,1,1102.782,1,115.454,0,normal,0,nominal,0.0
2026-01-01 06:04:00,1,75.479,3.795,23.935,1,1,1416.922,1,142.985,0,normal,0,nominal,0.0
2026-01-01 06:04:00,2,67.489,2.324,26.578,1,1,1256.753,1,119.978,0,normal,0,nominal,0.0
2026-01-01 06:04:00,3,61.092,2.427,28.713,1,1,1106.354,1,115.452,0,normal,0,nominal,0.0
