time,scenario_id,P_inlet,P_mid,P_outlet,Q_inlet,Q_outlet,T_inlet,T_mid,T_outlet,leak_rate,leak_label,leak_position,operating_state
310.0,leak_large_0037,24240845.154324017,14725729.414378421,5303832.331592727,2.808537451288446,2.7957230332582297,118.0915418467145,108.21927098993206,99.37907519538481,0.0,0,4635.273075405228,normal
320.0,leak_large_0037,24264831.59229059,14675602.941842362,5263651.818179929,2.803677936446042,2.7891868004885794,117.99866984786416,108.15809114447325,99.35543559199198,0.0,0,4635.273075405228,normal
330.0,leak_large_0037,24200066.99152253,14743139.197578935,5277143.81401978,2.8043730894644514,2.796963951021889,118.0065252730625,108.26848546123381,99.449741693318,0.0,0,4635.273075405228,normal
340.0,leak_large_0037,24225548.37535557,14698033.156298382,5286160.128617302,2.8104937878548895,2.7889093539027754,118.13698547600876,108.48051125476894,99.53078112237347,0.0,0,4635.273075405228,normal
350.0,leak_large_0037,24206365.948186316,14757646.5526544,5241776.474285452,2.8131649738302853,2.7974288518881263,117.99991353021056,108.35490721014929,99.5258409238204,0.0,0,4635.273075405228,normal
360.0,leak_large_0037,24183436.505046967,14751735.077982903,5297646.633667209,2.805968790117896,2.7963636950297466,118.24755456158078,108.417844315185,99.94194064542103,0.0,0,4635.273075405228,normal
370.0,leak_large_0037,24247202.810346555,14763736.22060052,5210153.907207961,2.812439168099872,2.801443206842988,118.12972593047749,108.33768917533303,99.8385412340682,0.0,0,4635.273075405228,normal
380.0,leak_large_0037,24210767.72774028,14807159.942105934,5252650.487175311,2.809514731960655,2.800383422253529,118.0229212978287,108.43538291621007,99.72334320287786,0.0,0,4635.273075405228,normal
390.0,leak_large_0037,24172738.57524195,14759597.084585208,5271564.75724135,2.8144196362679503,2.801130088991695,118.06998535754417,108.37124753585636,99.7033091346018,0.0,0,4635.273075405228,normal
400.0,leak_large_0037,24202583.636284545,14750085.120402636,5283912.541666713,2.805837602382641,2.7984389882997824,118.0741162903779,108.30614532368503,99.73901840487815,0.0,0,4635.273075405228,normal
410.0,leak_large_0037,24231041.693847142,14709359.676383082,5298349.758877653,2.7912437533674175,2.799338888026264,118.19039861462892,108.4124865678653,99.59444310960583,0.0,0,4635.273075405228,normal
420.0,leak_large_0037,24253622.041580405,14735850.885858543,5232178.651032116,2.810675594390491,2.8041602714986427,118.10571110583447,108.52441462276681,99.6951685018231,0.0,0,4635.273075405228,normal
430.0,leak_large_0037,24225717.573578905,14689946.892401114,5271541.934023015,2.8048738245374603,2.8127245930493205,118.22645979916024,108.24613558223797,99.77563055171385,0.0,0,4635.273075405228,normal
440.0,leak_large_0037,24223879.96572743,14698967.240452565,5240057.700984731,2.8079810950094646,2.7942403145406938,118.14534043372186,108.42261891860511,99.70682363990016,0.0,0,4635.273075405228,normal
450.0,leak_large_0037,24148294.58314702,14776923.035540506,5252443.642400369,2.8054185552996476,2.808901000003368,118.30922889632836,108.57773796272858,99.78460020439115,0.0,0,4635.273075405228,normal
460.0,leak_large_0037,24173543.62167488,14708685.217510782,5214183.288078763,2.79174580272323,2.801506145019826,118.23767638634058,108.49448032598008,99.95020634847674,0.0,0,4635.273075405228,normal
470.0,leak_large_0037,24246231.001995634,14751942.008327344,5237921.956676288,2.8111544395307138,2.792408882260542,117.84985569011224,108.4940284617229,99.72438950840211,0.0,0,4635.273075405228,normal
480.0,leak_large_0037,24241962.309273396,14780391.669426259,5284678.4483719375,2.796147848364124,2.8124976212724184,117.87838734500173,108.5266157909133,99.33107601553326,0.0,0,4635.273075405228,normal
490.0,leak_large_0037,24219190.006733533,14797152.281494616,5245475.485464148,2.8020996587932214,2.7995311498310147,118.0198618528425,108.54204458023958,99.61492600823033,0.0,0,4635.273075405228,normal
500.0,leak_large_0037,24187749.80596517,14740042.682243528,5201661.327040034,2.8054495045432364,2.80976543615935,117.91901890179469,108.24879864458114,99.63165735671674,0.0,0,4635.273075405228,normal
510.0,leak_large_0037,24170664.739584625,14415125.87289391,5253416.289459188,2.834794061628381,2.7634049310076185,117.90413797085358,108.09009409172245,99.48110743572505,0.07834066691439355,1,4635.273075405228,normal
520.0,leak_large_0037,24158660.848964937,14458645.671811206,5225424.680113293,2.844093871129999,2.767073949136822,117.92811174073444,108.0513611100265,99.60121710940217,0.0785461066582144,1,4635.273075405228,normal
530.0,leak_large_0037,24144268.445187446,14484993.435157554,5125166.992333636,2.84924087376234,2.764773376023897,118.23765732391996,108.16643364120546,99.46753704283134,0.07850694640405934,1,4635.273075405228,normal
540.0,leak_large_0037,24139777.366879735,14438551.935436193,5216944.746377852,2.864290472667347,2.767229448980933,118.21749174988167,108.39663531629253,99.26552919206631,0.07851207977914103,1,4635.273075405228,normal
550.0,leak_large_0037,24188686.173771508,14493763.93973435,5182600.2769674305,2.8398925200570377,2.7564806735938765,118.17289004648836,108.37481886672231,99.47487838051325,0.07851001555090724,1,4635.273075405228,normal
560.0,leak_large_0037,24184883.788404137,14514922.790306162,5241760.609760444,2.8564459235540434,2.7658710638083304,118.17497029741628,108.12017402174968,99.30389667027862,0.07850926617639323,1,4635.273075405228,normal
570.0,leak_large_0037,24141751.065959428,14452130.232111534,5209015.096625057,2.848062737753223,2.7747800228115924,117.88067602020243,108.30611082068822,99.34891677370922,0.07850839230131874,1,4635.273075405228,normal
580.0,leak_large_0037,24164794.031604633,14451383.961599182,5221439.800807596,2.8433301662279464,2.774389805209162,118.0184577924332,108.43912063743795,99.46608422603856,0.07850758375981244,1,4635.273075405228,normal
590.0,leak_large_0037,24210420.164266445,14467222.763745788,5216055.8312010085,2.8427443625578923,2.7722578764757464,118.12187449405968,108.12395932399636,99.43263506321586,0.07850680747586972,1,4635.273075405228,normal
600.0,leak_large_0037,24164413.833109424,14473153.066594766,5236445.150579112,2.848774783868108,2.773658037017563,117.9396292528545,108.45125053890911,99.25410150406935,0.0785060707708894,1,4635.273075405228,normal
610.0,leak_large_0037,24142132.41695397,14456796.823147152,5264337.695488502,2.8411537571097,2.7592646905762224,117.99614556650556,108.30993245017271,99.35946170552819,0.07850537271252374,1,4635.273075405228,normal
620.0,leak_large_0037,24176063.711483803,14468796.113742024,5228224.918758398,2.8489445245447667,2.7637538529672554,117.73799704713247,108.13976027931005,99.37925641782203,0.07850471383349612,1,4635.273075405228,normal
630.0,leak_large_0037,24147080.87856682,14494027.521706564,5242983.4740505,2.849856930682425,2.777829389324726,118.05345891123358,108.31501560582262,99.55149639427981,0.0785040943642495,1,4635.273075405228,normal
640.0,leak_large_0037,24097641.778092504,14485109.846014308,5227300.512283481,2.8449327875976644,2.767694122372747,117.92419505048224,108.47650375241284,99.43939349884658,0.07850351457069449,1,4635.273075405228,normal
650.0,leak_large_0037,24167521.536268804,14492255.053293359,5223499.421649692,2.845469781794028,2.763335984478653,118.10439901107469,108.0843433628005,99.33569137242017,0.07850297469225763,1,4635.273075405228,normal
660.0,leak_large_0037,24186132.05879055,14466005.110904953,5209140.673984345,2.8551488027513106,2.770261368795984,118.16048378469725,108.25323200547251,99.37539525769341,0.07850247495310521,1,4635.273075405228,normal
670.0,leak_large_0037,24155329.083443284,14450554.61181212,5172033.850975621,2.8486837063062023,2.766983086779438,118.1316949535439,108.40285919001906,99.38500161158117,0.07850201556036235,1,4635.273075405228,normal
680.0,leak_large_0037,24151981.200071454,14464217.858626645,5202782.226706099,2.8509769432104166,2.769643099207362,118.28760790629013,108.36198251790302,99.3218533250556,0.0785015967044665,1,4635.273075405228,normal
690.0,leak_large_0037,24163786.148916155,14498134.376614079,5196089.8849553205,2.8444118058640533,2.77515831069661,118.02578480459465,108.37750845303714,99.20943730714419,0.07850121855905048,1,4635.273075405228,normal
700.0,leak_large_0037,24191169.697298106,14429657.569709782,5183212.749588581,2.846434870339859,2.7728033907094316,117.75186151908508,108.37010286698171,99.35607453548073,0.07850088128087855,1,4635.273075405228,normal
710.0,leak_large_0037,24213111.213971924,14469224.213524796,5205680.156801527,2.8428777687907925,2.774690617528825,117.79512581839208,108.49048130046344,99.37656626503576,0.0785005850097789,1,4635.273075405228,normal
720.0,leak_large_0037,24183558.17301963,14484069.049647793,5210204.916029959,2.849194297457273,2.782456247127722,118.02285200413542,108.28422951936165,99.35930085995062,0.0785003298685851,1,4635.273075405228,normal
730.0,leak_large_0037,24188715.978205666,14480808.914356876,5249204.8453050805,2.8427610008102353,2.7728252594610185,118.12982494064744,108.28860501988885,99.25826095640559,0.07850011596308466,1,4635.273075405228,normal
740.0,leak_large_0037,24179669.198825825,14402573.828380419,5237831.203693491,2.848952711789671,2.767669813805335,117.77593476971828,108.38361518367617,99.33276597625155,0.07849994338197466,1,4635.273075405228,normal
750.0,leak_large_0037,24161427.423293103,14414632.495315045,5171237.806136396,2.8488010404379076,2.7715138348431614,118.11637985772052,108.25409900271097,99.48185683783845,0.07849981219682456,1,4635.273075405228,normal
760.0,leak_large_0037,24161023.328467652,14471334.854134891,5239548.996834925,2.8475404306824736,2.7592956717032737,118.09629061183699,108.26293657509297,99.3206713633906,0.0784997224620461,1,4635.273075405228,normal
770.0,leak_large_0037,24156483.729336236,14441156.261081573,5222570.200723794,2.8405593307016157,2.77672028786067,118.06020007429646,108.18695264745554,99.14899410817219,0.07849967421487047,1,4635.273075405228,normal
780.0,leak_large_0037,24157648.5479717,14450866.275084458,5210187.9606221365,2.839805038594257,2.772095834271121,118.2893262880225,108.190422010455,99.40625585133301,0.07849966747533269,1,4635.273075405228,normal
790.0,leak_large_0037,24143350.36547687,14494775.146800099,5214245.896116826,2.840289146576202,2.778541742535578,118.02730068814401,108.22758905907733,99.43870120266945,0.07849970224626308,1,4635.273075405228,normal
800.0,leak_large_0037,24188400.90453031,14512275.870129904,5234709.925626884,2.8456276526659705,2.761378987600003,117.95644442295117,108.41984190255596,99.3530981041319,0.07849977851328607,1,4635.273075405228,normal
810.0,leak_large_0037,24190550.745768767,14459480.86427638,5228173.568815407,2.847986733206763,2.772019157214277,118.23723551145349,108.25380354315234,99.44807463120469,0.07849989624482615,1,4635.273075405228,normal
820.0,leak_large_0037,24159628.58255582,14421298.51417454,5216667.177652208,2.8430160782412344,2.7593953456769236,118.250127123717,108.34796712133925,99.45940256042269,0.078500055392121,1,4635.273075405228,normal
830.0,leak_large_0037,24193149.73369366,14474336.606881768,5234169.475592521,2.849728307168479,2.7704255945335787,118.04383179381716,108.04118716481725,99.49365072333893,0.07850025588924198,1,4635.273075405228,normal
840.0,leak_large_0037,24206829.195470534,14464799.84707073,5221265.4572019465,2.8407082955467953,2.770382335577919,118.21225138450808,108.24330685139853,99.43413753060383,0.0785004976531215,1,4635.273075405228,normal
850.0,leak_large_0037,24188332.173435178,14447750.708008207,5232329.197205647,2.845945809304659,2.769896351090739,118.04467497441556,108.17876661804308,99.35304807970954,0.07850078058358792,1,4635.273075405228,normal
860.0,leak_large_0037,24204580.913133994,14418736.289014481,5204959.91641827,2.837863631422226,2.766368355729872,118.08854848124764,108.29642489783907,99.48238514358337,0.07850110456340739,1,4635.273075405228,normal
870.0,leak_large_0037,24163269.145776533,14436868.771003824,5214728.492117284,2.8493413826768728,2.774827946003385,118.11979847677208,108.05793112122848,99.34118805685074,0.07850146945833295,1,4635.273075405228,normal
880.0,leak_large_0037,24213395.18871473,14414996.249227583,5199043.244452467,2.839323717110611,2.7610792126672288,118.07619044357392,108.51726179545233,99.43861131025221,0.07850187511716059,1,4635.273075405228,normal
890.0,leak_large_0037,24135912.46707501,14474649.751266547,5237782.850315722,2.8387665589276483,2.7690625550181887,118.01992267493938,108.21644578168457,99.350385750454,0.07850232137179268,1,4635.273075405228,normal
900.0,leak_large_0037,24149726.987139657,14486012.793155624,5188461.210210593,2.84312628258574,2.758361476409842,118.07969565255195,108.4160730729526,99.26309721115149,0.07850280803730822,1,4635.273075405228,normal
910.0,leak_large_0037,24154951.139926836,14446100.187088985,5222353.466910373,2.8509648511361743,2.7702322460998223,118.04282214792613,108.0597307629157,99.4086704679961,0.07850333491204031,1,4635.273075405228,normal
920.0,leak_large_0037,24202546.445311956,14443230.791737454,5203340.2673805365,2.84598146663473,2.769799241141377,118.07043570685124,108.24606831995533,99.43495843383761,0.07850390177766044,1,4635.273075405228,normal
930.0,leak_large_0037,24202938.965767786,14471300.182552315,5209801.684830368,2.854803432605578,2.7742417885928,118.03658618010462,108.37019274061026,99.40267453376879,0.07850450839926999,1,4635.273075405228,normal
940.0,leak_large_0037,24201308.354528643,14428935.014894785,5183314.779744484,2.844396220002868,2.7683060963504347,117.84475822773743,107.98872267725437,99.20325837589786,0.07850515452549847,1,4635.273075405228,normal
950.0,leak_large_0037,24188123.24499888,14485961.073240127,5187157.528255395,2.8575356522687834,2.766690145814144,117.90431648552538,108.32692267329872,99.567823105083,0.07850583988860875,1,4635.273075405228,normal
960.0,leak_large_0037,24149035.629207086,14482604.398887932,5216387.102957156,2.8523113992573363,2.7776640063020515,118.22032902730399,108.20433807860917,99.40801293601703,0.07850656420460905,1,4635.273075405228,normal
970.0,leak_large_0037,24199307.581499025,14437869.697516913,5214448.8757490795,2.845071421293229,2.7675935854563676,118.23681895013385,108.2349548096584,99.15303114411427,0.07850732717337186,1,4635.273075405228,normal
980.0,leak_large_0037,24189020.37046908,14440076.973621141,5206931.611063867,2.8498478604135853,2.753495298532818,118.23889035722732,108.35004000440665,99.22102891797408,0.07850812847875945,1,4635.273075405228,normal
990.0,leak_large_0037,24193118.760266297,14456405.774096968,5224142.225432514,2.8484152354056715,2.7718872710322118,117.7839724068308,108.18582215801104,99.53179809370113,0.07850896778875618,1,4635.273075405228,normal
1000.0,leak_large_0037,24151515.998100832,14505601.24118733,5212737.5729212435,2.838295596451031,2.7712012770378776,117.9843097624817,108.09278731746201,99.36389806357863,0.07850984475560739,1,4635.273075405228,normal
1010.0,leak_large_0037,24181192.351095088,14499669.030580046,5239284.886736593,2.8384346540618135,2.7653652524726473,117.99045606005149,108.39887608986191,99.39589940387168,0.07851075901596487,1,4635.273075405228,normal
1020.0,leak_large_0037,24176150.20800411,14442463.256467137,5202704.129262205,2.849120217888824,2.767979729804809,118.05095233096921,108.21795648863565,99.3285351404258,0.07851171019103885,1,4635.273075405228,normal
1030.0,leak_large_0037,24224703.975045905,14440994.091677614,5196970.584053867,2.847773469781623,2.7700151883775934,118.38151764425044,108.06151455202905,99.38577734859689,0.07851269788675644,1,4635.273075405228,normal
1040.0,leak_large_0037,24207249.2028436,14500811.789445888,5198162.089342388,2.8404046037971495,2.7626387243312815,117.98089554549028,108.28023817504692,99.53959252345373,0.07851372169392637,1,4635.273075405228,normal
1050.0,leak_large_0037,24158451.44996988,14494768.555125814,5203666.130402889,2.8420664125003636,2.764566381867299,118.0828712552505,108.59058211774612,99.47572593522034,0.07851478118841018,1,4635.273075405228,normal
1060.0,leak_large_0037,24187936.637571022,14540089.538200049,5211575.69367159,2.850495210102042,2.762296206329485,118.0864401089824,108.45245677672125,99.64455729970405,0.07851587593129948,1,4635.273075405228,normal
1070.0,leak_large_0037,24198725.234192498,14519051.95647465,5214538.44931572,2.847604824549425,2.7648093659673467,118.11731047708543,108.2670515097231,99.42716297461703,0.0785170054690994,1,4635.273075405228,normal
1080.0,leak_large_0037,24187549.370813474,14492938.321769476,5239230.3336207,2.846121981181389,2.769427414123427,118.01020060378625,108.17977189791861,99.32557793615126,0.07851816933391825,1,4635.273075405228,normal
1090.0,leak_large_0037,24200633.628100786,14460191.45889635,5199360.327010341,2.8442696960133707,2.7607487153955783,117.97492241353797,108.38056308190039,99.46640026285286,0.07851936704366298,1,4635.273075405228,normal
1100.0,leak_large_0037,24154171.434749745,14492044.442446698,5255981.932434375,2.843229574755406,2.768823781496162,117.69993678770652,108.27769759868477,99.51223376925287,0.07852059810224062,1,4635.273075405228,normal
1110.0,leak_large_0037,24186826.96935657,14490434.532380342,5275874.358218986,2.850999313681859,2.765247864289622,117.98146302323903,108.19606650108159,99.34544138145304,0.07852186199976556,1,4635.273075405228,normal
1120.0,leak_large_0037,24193200.119949855,14437761.702154526,5297173.571484868,2.844734637470356,2.770702413398185,117.94318310762151,108.11303861142966,99.38163287557819,0.07852315821277261,1,4635.273075405228,normal
1130.0,leak_large_0037,24202240.486339845,14506515.950206509,5241185.116447237,2.846027179769553,2.7663385655136983,118.01166789206815,108.12928077507081,99.28463704536301,0.07852448620443549,1,4635.273075405228,normal
1140.0,leak_large_0037,24266156.397148255,14478615.899429806,5249852.549871396,2.855686802538282,2.769297049321621,118.03252456979749,108.41571242096802,99.3341700529366,0.07852584542479107,1,4635.273075405228,normal
1150.0,leak_large_0037,24215941.65435762,14485076.907249894,5240617.485824512,2.845716347853168,2.759246161394316,118.2052566771331,108.3578164353629,99.22677935132532,0.07852723531096902,1,4635.273075405228,normal
1160.0,leak_large_0037,24210236.305705883,14476796.901203524,5244444.975952389,2.8372667202927757,2.770274199101316,118.23414818932076,108.23926952417867,99.21320722618361,0.07852865528742674,1,4635.273075405228,normal
1170.0,leak_large_0037,24191627.39176747,14454938.320237834,5299879.132372944,2.8393544010532463,2.7649416598845105,118.19255932430337,108.4425536844609,99.2098095536785,0.0785301047661895,1,4635.273075405228,normal
1180.0,leak_large_0037,24174751.754350536,14506222.936046228,5289270.890741603,2.8419464178703384,2.77223281477118,117.99503123961824,108.11999587512912,99.62478446601745,0.07853158314709595,1,4635.273075405228,normal
1190.0,leak_large_0037,24174222.97499071,14481853.325306445,5227284.030709645,2.8517589383444983,2.7701517722844136,118.01641505335004,108.04102763345747,99.57216139367392,0.07853308981804827,1,4635.273075405228,normal
1200.0,leak_large_0037,24228529.462026983,14568617.503333308,5211736.335516915,2.8561778374891995,2.760789016721615,117.77765986122228,108.36038332400778,99.41297606727801,0.07853462415526777,1,4635.273075405228,normal
1210.0,leak_large_0037,24234710.729946777,14488365.119752044,5197011.414925267,2.8493826982195145,2.762859688655845,118.158066734861,108.12991660702812,99.4337281628047,0.07853618552355472,1,4635.273075405228,normal
1220.0,leak_large_0037,24179488.012280457,14410421.651938202,5190669.951553391,2.85599215090886,2.7717764379289935,118.02584962028243,108.22305915862262,99.3660184249755,0.07853777327655342,1,4635.273075405228,normal
1230.0,leak_large_0037,24196080.99007046,14482746.730097536,5248471.220747987,2.8473229524784056,2.7695863670336744,117.95295446354788,108.2400520532068,99.34512546172658,0.07853938675702156,1,4635.273075405228,normal
1240.0,leak_large_0037,24217613.22268273,14487992.83851762,5260203.013407685,2.8507705734249726,2.7790864756899647,118.17680794112943,108.31875137834459,99.56534347535256,0.07854102529710404,1,4635.273075405228,normal
1250.0,leak_large_0037,24220497.702558592,14489206.327984683,5279645.431312952,2.853959547980859,2.7682945385086954,118.15815733045036,108.45074848092827,99.45329158251297,0.0785426882186114,1,4635.273075405228,normal
1260.0,leak_large_0037,24193074.732422944,14466495.777701842,5236378.498454549,2.848417588313934,2.763417379444698,118.22386434922765,108.25964488457447,99.56215220576007,0.07854437483330223,1,4635.273075405228,normal
1270.0,leak_large_0037,24230281.07334107,14475782.863844218,5262766.444878081,2.8526351898081552,2.7645203279618698,118.15800055800685,108.34863345094578,99.39684657463448,0.07854608444316985,1,4635.273075405228,normal
1280.0,leak_large_0037,24159425.407830767,14544578.51068288,5227323.39827668,2.843149941651062,2.7735985611013207,117.98987319211403,108.29470077924253,99.4447441708241,0.07854781634073292,1,4635.273075405228,normal
1290.0,leak_large_0037,24186157.936053086,14505665.783427162,5222583.904163223,2.8387492005212724,2.7580613055429413,117.8478036241305,107.88070819557646,99.33928722496756,0.07854956980932995,1,4635.273075405228,normal
1300.0,leak_large_0037,24177077.452899657,14527720.144200657,5300303.265046326,2.8452660266463536,2.7650345967486496,117.97434683665256,108.137312624463,99.20819737271131,0.07855134412341759,1,4635.273075405228,normal
1310.0,leak_large_0037,24154181.30561717,14508833.502505207,5308626.702585049,2.836645486649687,2.7732286692372874,117.95955288170421,108.04611772495923,99.50879142901465,0.07855313854887254,1,4635.273075405228,normal
1320.0,leak_large_0037,24161041.200000837,14469174.905350957,5275577.582462227,2.8345935039076817,2.7532489952056207,118.03192269992348,108.18003925630114,99.41284961659875,0.07855495234329683,1,4635.273075405228,normal
1330.0,leak_large_0037,24223745.584492277,14504874.1868845,5233688.970116785,2.84548978519193,2.76217482069498,118.15020493744532,108.10606802367874,99.56092216608897,0.07855678475632669,1,4635.273075405228,normal
1340.0,leak_large_0037,24177754.756256286,14473558.982006451,5260045.422010565,2.8439865007146725,2.7606931258294702,117.91840846520637,108.33576237564262,99.50650345468495,0.0785586350299444,1,4635.273075405228,normal
1350.0,leak_large_0037,24178580.359485786,14527201.243729929,5293940.503057638,2.844945140064606,2.761180951718564,118.01040652020083,108.36237643573537,99.41157947303202,0.07856050239879346,1,4635.273075405228,normal
1360.0,leak_large_0037,24194028.78380057,14498566.56155844,5254881.746709416,2.8353601759312443,2.767905394364826,118.17438878137199,108.18208095657758,99.50620118167296,0.07856238609049662,1,4635.273075405228,normal
1370.0,leak_large_0037,24135907.382758252,14564292.224792663,5259110.832276481,2.8463647360103743,2.766122360368849,118.07394024176438,108.48589489993952,99.45325141114381,0.07856428532597676,1,4635.273075405228,normal
1380.0,leak_large_0037,24201309.702041242,14537527.989276677,5284309.231201243,2.844429215414108,2.765555298568773,117.95922306079001,108.41265080732808,99.164032410929,0.07856619931978046,1,4635.273075405228,normal
1390.0,leak_large_0037,24166418.420670073,14514155.327145567,5278046.1276556235,2.8459994486255633,2.767593372457751,118.14984730889023,108.39007438018626,99.63394030262066,0.07856812728040415,1,4635.273075405228,normal
1400.0,leak_large_0037,24171915.359053306,14508943.831715439,5333120.250941425,2.833691891616786,2.768571667622007,117.96273274719374,108.4390652333139,99.36413360165204,0.07857006841062261,1,4635.273075405228,normal
1410.0,leak_large_0037,24196803.632457104,14515587.411677826,5349650.88406147,2.8397556710656464,2.7605912703209667,118.10685947369012,108.21887807740916,99.29822297584633,0.07857202190781998,1,4635.273075405228,normal
1420.0,leak_large_0037,24160062.434191156,14474351.896894027,5305573.311337453,2.8366866666943453,2.7592763513882157,117.99014022428355,108.29415793700502,99.20241603744734,0.07857398696432259,1,4635.273075405228,normal
1430.0,leak_large_0037,24147594.783591364,14504509.24927672,5265793.521670354,2.8408046834816303,2.7671296305139186,118.03288499020476,108.35294674368652,99.3056350524567,0.07857596276773406,1,4635.273075405228,normal
1440.0,leak_large_0037,24173506.069307584,14518418.135948434,5263402.031092218,2.848332246118156,2.7696029306646057,117.75138075211981,108.38815846945658,99.53005496842434,0.0785779485012721,1,4635.273075405228,normal
1450.0,leak_large_0037,24175671.41867951,14506122.907514974,5298712.042829989,2.843832955843439,2.7645713820145668,117.8573669550866,108.25075319061443,99.38342650963483,0.07857994334410719,1,4635.273075405228,normal
1460.0,leak_large_0037,24134917.185470566,14475066.373549903,5289968.480409479,2.8405749746046056,2.765697036484783,117.85729514053315,108.21924463903201,99.36632297665983,0.07858194647170264,1,4635.273075405228,normal
1470.0,leak_large_0037,24229199.926496483,14469948.456961041,5269994.717039452,2.8405731217791614,2.765880885906772,118.01578761888493,108.13159682230332,99.28362703000602,0.07858395705615631,1,4635.273075405228,normal
1480.0,leak_large_0037,24173198.534539275,14537585.289902655,5298601.510707831,2.8540853269280446,2.7776000693042313,118.09245850381262,108.289536006417,99.4929905854558,0.07858597426654347,1,4635.273075405228,normal
1490.0,leak_large_0037,24194872.606513247,14508820.924246445,5274980.951025662,2.8417408951378156,2.7673650111452117,118.09832736871897,108.34692945057304,99.34979799807559,0.07858799726926087,1,4635.273075405228,normal
1500.0,leak_large_0037,24151974.54077921,14576486.330104847,5295717.03359822,2.8470581452495,2.7636113531686806,117.86411094195034,108.4004673732195,99.05580060945789,0.0785900252283718,1,4635.273075405228,normal
1510.0,leak_large_0037,24200635.572818402,14548614.460320808,5257146.508151051,2.839573022822373,2.7621565561052983,118.04855616496525,108.37589821903293,99.35482115890773,0.07859205730595205,1,4635.273075405228,normal
1520.0,leak_large_0037,24165418.61455188,14526863.538497578,5305660.120384019,2.8530789721874763,2.7571325169449947,118.09198952178144,108.38387108193496,99.47609270931787,0.07859409266243657,1,4635.273075405228,normal
1530.0,leak_large_0037,24158893.132005252,14489068.843153074,5296724.978023005,2.835965694330703,2.7453371406262894,118.03619702994075,108.02419677557532,99.59290304290624,0.07859613045696676,1,4635.273075405228,normal
1540.0,leak_large_0037,24191427.399881672,14549710.190184908,5302025.294675338,2.8344008621861425,2.7696421204665764,118.18135190538658,108.2556710771413,99.35216912105699,0.07859816984773797,1,4635.273075405228,normal
1550.0,leak_large_0037,24197576.626721855,14568766.790525215,5309806.030999042,2.8411321042944233,2.7686782079934398,118.19431616727206,108.23441825180919,99.57490014520624,0.07860020999234775,1,4635.273075405228,normal
1560.0,leak_large_0037,24170820.943925492,14510085.589276476,5298454.69057088,2.83633985693106,2.762333798512146,118.06307539062777,108.1637798973772,99.21178561287616,0.07860225004814365,1,4635.273075405228,normal
1570.0,leak_large_0037,24167242.828729365,14500953.707461635,5329728.286170784,2.835338675656351,2.7604709820155664,117.88386665645658,108.12472436997223,99.2908887554031,0.07860428917257159,1,4635.273075405228,normal
1580.0,leak_large_0037,24186263.30008685,14454769.251266045,5351862.732228173,2.8379449067805673,2.7637129326040024,117.96142373479194,108.3461800478891,99.33376981983417,0.07860632652352367,1,4635.273075405228,normal
1590.0,leak_large_0037,24156591.450221773,14517269.41969697,5263808.276013967,2.8351502135722195,2.7620146638335545,117.96129599117842,108.2731267125788,99.3722910453128,0.07860836125968595,1,4635.273075405228,normal
1600.0,leak_large_0037,24213739.894375026,14519048.663354013,5245199.395996261,2.836807660003499,2.7596751358058467,118.05594870291316,108.15362366139811,99.21169925002198,0.0786103925408856,1,4635.273075405228,normal
1610.0,leak_large_0037,24189897.934425473,14524344.032389604,5333268.21404933,2.8451995544474764,2.769171382300873,118.27905504436916,108.1338930908571,99.28404780533111,0.07861241952843771,1,4635.273075405228,normal
1620.0,leak_large_0037,24176355.194995478,14564782.10003665,5314089.699132349,2.839235017787926,2.7696903370795076,118.12113264825877,108.22032482447065,99.53476996789345,0.07861444138549116,1,4635.273075405228,normal
1630.0,leak_large_0037,24168238.91950332,14458625.974825962,5331542.283312153,2.829562403519026,2.7657792876718545,118.03804957768716,108.132035969068,99.35119415912709,0.07861645727737375,1,4635.273075405228,normal
1640.0,leak_large_0037,24241124.200071648,14507882.679032061,5318094.907458968,2.832564764783248,2.7625933576680928,117.99272418507803,108.15530489407041,99.4759315422072,0.07861846637193634,1,4635.273075405228,normal
1650.0,leak_large_0037,24199370.852271464,14562559.845309187,5279792.795064142,2.8312517333262237,2.7597843869453182,118.03028367752847,108.40129404417735,99.35324932669653,0.07862046783989582,1,4635.273075405228,normal
1660.0,leak_large_0037,24206120.26885682,14506766.594602782,5297844.283905823,2.8291380409581333,2.757853229806666,118.029384539908,108.19951959467511,99.38426242164616,0.07862246085517674,1,4635.273075405228,normal
1670.0,leak_large_0037,24187609.123510074,14521043.132143248,5275288.8658674,2.838548657993061,2.773254288755015,118.14671176786374,108.39329891550017,99.38655463822329,0.0786244445952517,1,4635.273075405228,normal
1680.0,leak_large_0037,24193375.153149985,14512605.576140268,5273318.863263164,2.8369176704690604,2.762724315080178,118.33751045779326,108.34094856168417,99.4810884239057,0.0786264182414799,1,4635.273075405228,normal
1690.0,leak_large_0037,24207216.58310648,14509904.63231376,5328608.75151562,2.8407220164404534,2.761600029245818,118.2885754756345,108.11489348303763,99.33596149231022,0.07862838097944432,1,4635.273075405228,normal
1700.0,leak_large_0037,24167453.96312875,14504708.210722204,5339084.722740462,2.8357202653310294,2.7607508118442143,118.17026253353657,108.14733460587144,99.57576277291906,0.07863033199928678,1,4635.273075405228,normal
